pair_name,pair_tags,win_rate,games
Jax Diana,FighterFighter,0.5167464114832536,209.0
Jax Dr. Mundo,FighterFighter,0.4117647058823529,17.0
Jax Draven,FighterMarksman,0.5104166666666666,96.0
Jax Ekko,AssassinFighter,0.4897959183673469,931.0
Jax Elise,FighterMage,0.5239107332624867,941.0
Jax Evelynn,AssassinFighter,0.5185185185185185,81.0
Jax Ezreal,FighterMarksman,0.4871212121212121,1320.0
Jax Fiora,FighterFighter,0.4666666666666667,15.0
Jax Fizz,AssassinFighter,0.562015503875969,258.0
Jax Gangplank,FighterFighter,0.46153846153846156,13.0
Jax Garen,FighterFighter,0.49019607843137253,102.0
Jax Gragas,FighterFighter,0.4819277108433735,415.0
Jax Graves,FighterMarksman,0.5465587044534413,247.0
Jax Hecarim,FighterFighter,0.34615384615384615,26.0
Jax Heimerdinger,FighterMage,0.5161290322580645,93.0
Jax Illaoi,FighterFighter,1.0,2.0
Jax Irelia,FighterFighter,0.4228187919463087,298.0
Jax Ivern,FighterSupport,0.4716981132075472,53.0
Jax Janna,FighterSupport,0.5604838709677419,248.0
Jax Jarvan IV,FighterTank,0.5284280936454849,299.0
Jax Jayce,FighterFighter,0.48863636363636365,88.0
Jax Jhin,FighterMarksman,0.49707602339181284,171.0
Jax Jinx,FighterMarksman,0.527363184079602,201.0
Jax Kai'Sa,FighterMarksman,0.46008869179600886,902.0
Jax Kalista,FighterMarksman,0.5910224438902744,401.0
Jax Karma,FighterMage,0.5045592705167173,329.0
Jax Karthus,FighterMage,0.5823293172690763,498.0
Jax Kassadin,AssassinFighter,0.5276381909547738,199.0
Jax Katarina,AssassinFighter,0.5802919708029197,274.0
Jax Kayn,FighterFighter,0.421875,64.0
Jax Kennen,FighterMage,0.46153846153846156,26.0
Jax Kha'Zix,AssassinFighter,0.4482758620689655,58.0
Jax Kindred,FighterMarksman,0.5409836065573771,183.0
Jax Kled,FighterFighter,0.5405405405405406,111.0
Jax Kog'Maw,FighterMarksman,0.5714285714285714,21.0
Jax Lee Sin,FighterFighter,0.5103202846975089,1405.0
Jax Leona,FighterTank,0.5398406374501992,502.0
Jax Lissandra,FighterMage,0.5333333333333333,105.0
Jax Lucian,FighterMarksman,0.5186567164179104,804.0
Jax Lulu,FighterSupport,0.5700483091787439,207.0
Jax Lux,FighterMage,0.49473684210526314,95.0
Jax Malphite,FighterTank,0.52,25.0
Jax Malzahar,FighterMage,0.5128205128205128,39.0
Jax Maokai,FighterTank,0.5073529411764706,136.0
Jax Mordekaiser,FighterFighter,0.5333333333333333,105.0
Jax Morgana,FighterMage,0.5,242.0
Jax Nami,FighterSupport,0.4785714285714286,140.0
Jax Nasus,FighterFighter,0.42857142857142855,7.0
Jax Nautilus,FighterTank,0.49387254901960786,816.0
Jax Neeko,FighterMage,0.4430379746835443,79.0
Jax Nidalee,AssassinFighter,0.5216637781629117,577.0
Jax Nocturne,AssassinFighter,0.5307262569832403,179.0
Jax Orianna,FighterMage,0.5163398692810458,153.0
Jax Ornn,FighterTank,0.5869565217391305,92.0
Jax Pantheon,FighterFighter,0.5770171149144254,409.0
Jax Poppy,FighterTank,0.5157894736842106,95.0
Jax Pyke,FighterSupport,0.514018691588785,535.0
Jax Qiyana,AssassinFighter,0.5560538116591929,446.0
Jax Quinn,FighterMarksman,0.42857142857142855,7.0
Jax Rakan,FighterSupport,0.5068493150684932,219.0
Jax Rammus,FighterTank,0.35294117647058826,34.0
Jax Rek'Sai,FighterFighter,0.5598290598290598,702.0
Jax Renekton,FighterFighter,0.512,125.0
Jax Rengar,AssassinFighter,0.5373134328358209,67.0
Jax Riven,FighterFighter,0.3333333333333333,9.0
Jax Rumble,FighterFighter,0.5,282.0
Jax Sejuani,FighterTank,0.43209876543209874,162.0
Jax Senna,FighterMarksman,0.5175757575757576,825.0
Jax Sett,FighterFighter,0.515850144092219,347.0
Jax Shaco,AssassinFighter,0.5431034482758621,116.0
Jax Shen,FighterTank,0.5076923076923077,65.0
Jax Shyvana,FighterFighter,0.5603448275862069,116.0
Jax Singed,FighterTank,0.42857142857142855,7.0
Jax Skarner,FighterFighter,0.5,22.0
Jax Sona,FighterSupport,0.5833333333333334,36.0
Jax Swain,FighterMage,0.4,70.0
Jax Sylas,FighterMage,0.5119760479041916,668.0
Jax Syndra,FighterMage,0.49577464788732395,355.0
Jax Tahm Kench,FighterSupport,0.5344129554655871,247.0
Jax Taliyah,FighterMage,0.5956521739130435,460.0
Jax Talon,AssassinFighter,0.5652173913043478,299.0
Jax Taric,FighterSupport,0.5364963503649635,274.0
Jax Thresh,FighterSupport,0.5433579335793358,1084.0
Jax Trundle,FighterFighter,0.5416666666666666,48.0
Jax Twitch,FighterMarksman,0.5362318840579711,69.0
Jax Udyr,FighterFighter,0.8,5.0
Jax Varus,FighterMarksman,0.5227272727272727,572.0
Jax Vayne,FighterMarksman,0.5333333333333333,195.0
Jax Veigar,FighterMage,0.5531914893617021,47.0
Jax Vel'Koz,FighterMage,0.47692307692307695,65.0
Jax Vi,FighterFighter,0.4782608695652174,23.0
Jax Viktor,FighterMage,0.4805194805194805,77.0
Jax Volibear,FighterFighter,0.4444444444444444,81.0
Jax Wukong,FighterFighter,0.5735294117647058,68.0
Jax Xayah,FighterMarksman,0.4409090909090909,220.0
Jax Xerath,FighterMage,0.4,40.0
Jax Yasuo,FighterFighter,0.40923076923076923,325.0
Jax Yorick,FighterFighter,0.3333333333333333,3.0
Jax Yuumi,FighterSupport,0.45345345345345345,333.0
Jax Zac,FighterTank,0.49795918367346936,245.0
Jax Zed,AssassinFighter,0.48704663212435234,193.0
Jax Ziggs,FighterMage,0.5487804878048781,82.0
Jax Zilean,FighterSupport,0.5146198830409356,171.0
Jax Zoe,FighterMage,0.5449915110356537,589.0
Jax Zyra,FighterMage,0.4827586206896552,58.0
Jayce Aatrox,FighterFighter,0.4779874213836478,159.0
Jayce Aphelios,FighterMarksman,0.5245614035087719,570.0
Jayce Aurelion Sol,FighterMage,0.59375,32.0
Jayce Azir,FighterMage,0.4444444444444444,36.0
Jayce Bard,FighterSupport,0.5308641975308642,405.0
Jayce Braum,FighterSupport,0.47058823529411764,153.0
Jayce Camille,FighterFighter,0.4854368932038835,103.0
Jayce Diana,FighterFighter,0.5050505050505051,99.0
Jayce Ekko,AssassinFighter,0.5036284470246735,689.0
Jayce Gnar,FighterFighter,0.42857142857142855,7.0
Jayce Illaoi,FighterFighter,0.5,10.0
Jayce Ivern,FighterSupport,0.43333333333333335,30.0
Jayce Jhin,FighterMarksman,0.5258620689655172,116.0
Jayce Jinx,FighterMarksman,0.5,116.0
Jayce Kai'Sa,FighterMarksman,0.4413223140495868,605.0
Jayce Kalista,FighterMarksman,0.5106382978723404,235.0
Jayce Kayn,FighterFighter,0.34782608695652173,46.0
Jayce Kindred,FighterMarksman,0.6354166666666666,96.0
Jayce Kled,FighterFighter,0.4482758620689655,58.0
Jayce Lissandra,FighterMage,0.5263157894736842,38.0
Jayce Lucian,FighterMarksman,0.4814004376367615,457.0
Jayce Nami,FighterSupport,0.4166666666666667,60.0
Jayce Neeko,FighterMage,0.43243243243243246,37.0
Jayce Ornn,FighterTank,0.52,125.0
Jayce Pyke,FighterSupport,0.4703703703703704,270.0
Jayce Qiyana,AssassinFighter,0.4909090909090909,165.0
Jayce Quinn,FighterMarksman,0.4666666666666667,15.0
Jayce Rakan,FighterSupport,0.5806451612903226,155.0
Jayce Rek'Sai,FighterFighter,0.5195822454308094,383.0
Jayce Senna,FighterMarksman,0.5042016806722689,476.0
Jayce Sett,FighterFighter,0.47058823529411764,323.0
Jayce Sylas,FighterMage,0.4639830508474576,472.0
Jayce Syndra,FighterMage,0.5497630331753555,211.0
Jayce Tahm Kench,FighterSupport,0.5639810426540285,211.0
Jayce Taliyah,FighterMage,0.5068027210884354,294.0
Jayce Thresh,FighterSupport,0.4985549132947977,692.0
Jayce Vel'Koz,FighterMage,0.5555555555555556,36.0
Jayce Vi,FighterFighter,0.3076923076923077,13.0
Jayce Xayah,FighterMarksman,0.49390243902439024,164.0
Jayce Yasuo,FighterFighter,0.4473684210526316,152.0
Jayce Yuumi,FighterSupport,0.43776824034334766,233.0
Jayce Zac,FighterTank,0.5234899328859061,149.0
Jayce Zed,AssassinFighter,0.46551724137931033,58.0
Jayce Zoe,FighterMage,0.5169811320754717,265.0
Jayce Zyra,FighterMage,0.5,24.0
Jhin Aatrox,FighterMarksman,0.4389438943894389,303.0
Jhin Aphelios,MarksmanMarksman,0.0,3.0
Jhin Azir,MageMarksman,0.5588235294117647,34.0
Jhin Bard,MarksmanSupport,0.49658314350797267,439.0
Jhin Ekko,AssassinMarksman,0.491566265060241,415.0
Jhin Illaoi,FighterMarksman,0.5,26.0
Jhin Ivern,MarksmanSupport,0.5263157894736842,19.0
Jhin Jinx,MarksmanMarksman,0.0,2.0
Jhin Kalista,MarksmanMarksman,0.5357142857142857,28.0
Jhin Kindred,MarksmanMarksman,0.48484848484848486,99.0
Jhin Kled,FighterMarksman,0.47413793103448276,116.0
Jhin Lucian,MarksmanMarksman,0.44404332129963897,277.0
Jhin Nami,MarksmanSupport,0.4426229508196721,61.0
Jhin Neeko,MageMarksman,0.4642857142857143,28.0
Jhin Ornn,MarksmanTank,0.42924528301886794,212.0
Jhin Pyke,MarksmanSupport,0.47692307692307695,260.0
Jhin Qiyana,AssassinMarksman,0.504950495049505,202.0
Jhin Rakan,MarksmanSupport,0.5102040816326531,49.0
Jhin Rek'Sai,FighterMarksman,0.47262247838616717,347.0
Jhin Senna,MarksmanMarksman,0.5058823529411764,340.0
Jhin Sett,FighterMarksman,0.5114678899082569,436.0
Jhin Sylas,MageMarksman,0.5,382.0
Jhin Tahm Kench,MarksmanSupport,0.4393939393939394,132.0
Jhin Thresh,MarksmanSupport,0.4557823129251701,441.0
Jhin Vi,FighterMarksman,0.5,10.0
Jhin Xayah,MarksmanMarksman,0.0,1.0
Jhin Yuumi,MarksmanSupport,0.2878787878787879,66.0
Jhin Zed,AssassinMarksman,0.4878048780487805,82.0
Jinx Aatrox,FighterMarksman,0.506896551724138,290.0
Jinx Aphelios,MarksmanMarksman,0.5,2.0
Jinx Azir,MageMarksman,0.5833333333333334,36.0
Jinx Bard,MarksmanSupport,0.5458715596330275,218.0
Jinx Ekko,AssassinMarksman,0.4935064935064935,385.0
Jinx Illaoi,FighterMarksman,0.5,24.0
Jinx Ivern,MarksmanSupport,0.47368421052631576,19.0
Jinx Kalista,MarksmanMarksman,0.5769230769230769,26.0
Jinx Kled,FighterMarksman,0.5189873417721519,79.0
Jinx Lucian,MarksmanMarksman,0.467005076142132,197.0
Jinx Nami,MarksmanSupport,0.30158730158730157,63.0
Jinx Neeko,MageMarksman,0.391304347826087,23.0
Jinx Ornn,MarksmanTank,0.43548387096774194,186.0
Jinx Pyke,MarksmanSupport,0.4782608695652174,161.0
Jinx Qiyana,AssassinMarksman,0.5308056872037915,211.0
Jinx Rakan,MarksmanSupport,0.5686274509803921,51.0
Jinx Rek'Sai,FighterMarksman,0.5498281786941581,291.0
Jinx Senna,MarksmanMarksman,0.4931506849315068,146.0
Jinx Sett,FighterMarksman,0.4473684210526316,304.0
Jinx Sylas,MageMarksman,0.4504792332268371,313.0
Jinx Tahm Kench,MarksmanSupport,0.48412698412698413,126.0
Jinx Thresh,MarksmanSupport,0.5373364126250962,1299.0
Jinx Vi,FighterMarksman,0.3076923076923077,13.0
Jinx Xayah,MarksmanMarksman,0.0,1.0
Jinx Yuumi,MarksmanSupport,0.32142857142857145,56.0
Jinx Zed,AssassinMarksman,0.5394736842105263,76.0
Kai'Sa Aatrox,FighterMarksman,0.4549387166546503,1387.0
Kai'Sa Aphelios,MarksmanMarksman,0.3,30.0
Kai'Sa Azir,MageMarksman,0.4878048780487805,164.0
Kai'Sa Bard,MarksmanSupport,0.5050045495905369,1099.0
Kai'Sa Braum,MarksmanSupport,0.46443514644351463,239.0
Kai'Sa Camille,FighterMarksman,0.46618357487922707,828.0
Kai'Sa Ekko,AssassinMarksman,0.4748990190421235,1733.0
Kai'Sa Gnar,FighterMarksman,0.5070422535211268,71.0
Kai'Sa Illaoi,FighterMarksman,0.464,125.0
Kai'Sa Ivern,MarksmanSupport,0.43137254901960786,102.0
Kai'Sa Jhin,MarksmanMarksman,0.26666666666666666,15.0
Kai'Sa Jinx,MarksmanMarksman,0.0,3.0
Kai'Sa Kalista,MarksmanMarksman,0.4272300469483568,213.0
Kai'Sa Kindred,MarksmanMarksman,0.43478260869565216,368.0
Kai'Sa Kled,FighterMarksman,0.5063291139240507,395.0
Kai'Sa Lucian,MarksmanMarksman,0.4463738508682329,979.0
Kai'Sa Nami,MarksmanSupport,0.47643979057591623,191.0
Kai'Sa Neeko,MageMarksman,0.474025974025974,154.0
Kai'Sa Ornn,MarksmanTank,0.4484076433121019,785.0
Kai'Sa Pyke,MarksmanSupport,0.47368421052631576,1159.0
Kai'Sa Qiyana,AssassinMarksman,0.5121268656716418,1072.0
Kai'Sa Rakan,MarksmanSupport,0.47435897435897434,390.0
Kai'Sa Rek'Sai,FighterMarksman,0.4789579158316633,1497.0
Kai'Sa Senna,MarksmanMarksman,0.463768115942029,621.0
Kai'Sa Sett,FighterMarksman,0.4735782586814293,1987.0
Kai'Sa Sylas,MageMarksman,0.4427050720100188,1597.0
Kai'Sa Tahm Kench,MarksmanSupport,0.4666666666666667,75.0
Kai'Sa Taliyah,MageMarksman,0.5286103542234333,734.0
Kai'Sa Thresh,MarksmanSupport,0.4672509225092251,2168.0
Kai'Sa Vel'Koz,MageMarksman,0.4090909090909091,88.0
Kai'Sa Vi,FighterMarksman,0.5507246376811594,69.0
Kai'Sa Xayah,MarksmanMarksman,0.3333333333333333,3.0
Kai'Sa Yasuo,FighterMarksman,0.4221556886227545,668.0
Kai'Sa Yuumi,MarksmanSupport,0.446064139941691,343.0
Kai'Sa Zac,MarksmanTank,0.48322147651006714,596.0
Kai'Sa Zed,AssassinMarksman,0.45215311004784686,418.0
Kalista Aphelios,MarksmanMarksman,0.4585635359116022,181.0
Kalista Bard,MarksmanSupport,0.5544303797468354,395.0
Kalista Neeko,MageMarksman,0.5041322314049587,121.0
Kalista Ornn,MarksmanTank,0.5386996904024768,323.0
Kalista Pyke,MarksmanSupport,0.47604790419161674,334.0
Kalista Rakan,MarksmanSupport,0.4943181818181818,176.0
Kalista Sett,FighterMarksman,0.5070202808112324,1282.0
Kalista Sylas,MageMarksman,0.48366606170598914,1102.0
Kalista Xayah,MarksmanMarksman,0.5,20.0
Karma Aatrox,FighterMage,0.4829059829059829,468.0
Karma Ahri,MageMage,0.5,86.0
Karma Akali,AssassinMage,0.4574468085106383,188.0
Karma Aphelios,MageMarksman,0.5379061371841155,554.0
Karma Aurelion Sol,MageMage,0.375,40.0
Karma Azir,MageMage,0.45588235294117646,68.0
Karma Bard,MageSupport,0.5846153846153846,65.0
Karma Blitzcrank,MageTank,0.5849056603773585,53.0
Karma Brand,MageMage,0.6,5.0
Karma Braum,MageSupport,0.4642857142857143,28.0
Karma Caitlyn,MageMarksman,0.4426229508196721,244.0
Karma Camille,FighterMage,0.48698884758364314,269.0
Karma Cassiopeia,MageMage,0.4716981132075472,159.0
Karma Darius,FighterMage,0.5585106382978723,188.0
Karma Diana,FighterMage,0.5038167938931297,131.0
Karma Draven,MageMarksman,0.3958333333333333,48.0
Karma Ekko,AssassinMage,0.49522292993630573,628.0
Karma Elise,MageMage,0.5131348511383538,571.0
Karma Ezreal,MageMarksman,0.5,1798.0
Karma Fiora,FighterMage,0.49714285714285716,175.0
Karma Fizz,AssassinMage,0.5031055900621118,161.0
Karma Garen,FighterMage,0.48623853211009177,218.0
Karma Gnar,FighterMage,0.45,20.0
Karma Gragas,FighterMage,0.5296610169491526,236.0
Karma Graves,MageMarksman,0.5458015267175572,262.0
Karma Hecarim,FighterMage,0.42857142857142855,63.0
Karma Heimerdinger,MageMage,0.5492957746478874,71.0
Karma Illaoi,FighterMage,0.5555555555555556,36.0
Karma Ivern,MageSupport,0.4444444444444444,36.0
Karma Jarvan IV,MageTank,0.41603053435114506,262.0
Karma Jayce,FighterMage,0.4790697674418605,215.0
Karma Jhin,MageMarksman,0.4523809523809524,126.0
Karma Jinx,MageMarksman,0.5384615384615384,104.0
Karma Kai'Sa,MageMarksman,0.47129186602870815,418.0
Karma Kalista,MageMarksman,0.4878048780487805,205.0
Karma Katarina,AssassinMage,0.48404255319148937,188.0
Karma Kayn,FighterMage,0.5263157894736842,57.0
Karma Kennen,MageMage,0.5514018691588785,107.0
Karma Kha'Zix,AssassinMage,0.6153846153846154,52.0
Karma Kindred,MageMarksman,0.5044642857142857,224.0
Karma Kled,FighterMage,0.4896551724137931,145.0
Karma Kog'Maw,MageMarksman,0.38461538461538464,13.0
Karma Lee Sin,FighterMage,0.48762603116406966,1091.0
Karma Leona,MageTank,0.38333333333333336,60.0
Karma Lissandra,MageMage,0.5076923076923077,65.0
Karma Lucian,MageMarksman,0.4754653130287648,591.0
Karma Lulu,MageSupport,0.49056603773584906,53.0
Karma Lux,MageMage,0.4,20.0
Karma Malphite,MageTank,0.4107142857142857,56.0
Karma Malzahar,MageMage,0.45454545454545453,33.0
Karma Maokai,MageTank,0.532051282051282,156.0
Karma Mordekaiser,FighterMage,0.46441947565543074,267.0
Karma Nami,MageSupport,0.5294117647058824,17.0
Karma Nasus,FighterMage,0.3125,16.0
Karma Nautilus,MageTank,0.5495495495495496,111.0
Karma Neeko,MageMage,0.4838709677419355,62.0
Karma Nidalee,AssassinMage,0.52,375.0
Karma Nocturne,AssassinMage,0.47297297297297297,148.0
Karma Orianna,MageMage,0.4777777777777778,90.0
Karma Ornn,MageTank,0.46360153256704983,261.0
Karma Pantheon,FighterMage,0.536,375.0
Karma Poppy,MageTank,0.48502994011976047,167.0
Karma Pyke,MageSupport,0.5849056603773585,106.0
Karma Qiyana,AssassinMage,0.538235294117647,340.0
Karma Quinn,MageMarksman,0.4727272727272727,55.0
Karma Rakan,MageSupport,0.5128205128205128,39.0
Karma Rek'Sai,FighterMage,0.5183887915936952,571.0
Karma Renekton,FighterMage,0.47191011235955055,445.0
Karma Rengar,AssassinMage,0.44144144144144143,111.0
Karma Riven,FighterMage,0.5681818181818182,44.0
Karma Rumble,FighterMage,0.5135135135135135,222.0
Karma Sejuani,MageTank,0.4387755102040816,98.0
Karma Senna,MageMarksman,0.45739910313901344,223.0
Karma Sett,FighterMage,0.5151057401812689,662.0
Karma Shen,MageTank,0.5425531914893617,94.0
Karma Shyvana,FighterMage,0.38666666666666666,75.0
Karma Skarner,FighterMage,0.3333333333333333,12.0
Karma Swain,MageMage,0.631578947368421,19.0
Karma Sylas,MageMage,0.4559068219633943,601.0
Karma Syndra,MageMage,0.5172413793103449,203.0
Karma Tahm Kench,MageSupport,0.5,44.0
Karma Taliyah,MageMage,0.49019607843137253,204.0
Karma Talon,AssassinMage,0.5,238.0
Karma Taric,MageSupport,0.5,68.0
Karma Thresh,MageSupport,0.48936170212765956,141.0
Karma Trundle,FighterMage,0.4,55.0
Karma Udyr,FighterMage,0.5714285714285714,7.0
Karma Varus,MageMarksman,0.5258278145695364,755.0
Karma Vayne,MageMarksman,0.44366197183098594,142.0
Karma Veigar,MageMage,0.15384615384615385,13.0
Karma Vel'Koz,MageMage,0.6296296296296297,27.0
Karma Vi,FighterMage,0.5294117647058824,17.0
Karma Viktor,MageMage,0.4576271186440678,59.0
Karma Volibear,FighterMage,0.7090909090909091,55.0
Karma Wukong,FighterMage,0.54375,160.0
Karma Xayah,MageMarksman,0.4117647058823529,102.0
Karma Xerath,MageMage,0.47058823529411764,17.0
Karma Yasuo,FighterMage,0.4908256880733945,218.0
Karma Yorick,FighterMage,0.3684210526315789,19.0
Karma Yuumi,MageSupport,0.5217391304347826,46.0
Karma Zac,MageTank,0.453416149068323,161.0
Karma Zed,AssassinMage,0.5384615384615384,130.0
Karma Ziggs,MageMage,0.5476190476190477,42.0
Karma Zoe,MageMage,0.5171568627450981,408.0
Karma Zyra,MageMage,0.5,2.0
Karthus Aatrox,FighterMage,0.531322505800464,862.0
Karthus Ahri,MageMage,0.4880952380952381,84.0
Karthus Akali,AssassinMage,0.507177033492823,209.0
Karthus Anivia,MageMage,0.5625,48.0
Karthus Aphelios,MageMarksman,0.5602209944751381,905.0
Karthus Aurelion Sol,MageMage,0.5616438356164384,73.0
Karthus Azir,MageMage,0.5116279069767442,43.0
Karthus Bard,MageSupport,0.5915080527086384,683.0
Karthus Blitzcrank,MageTank,0.5531531531531532,555.0
Karthus Brand,MageMage,0.625,24.0
Karthus Braum,MageSupport,0.5,246.0
Karthus Caitlyn,MageMarksman,0.5277777777777778,324.0
Karthus Camille,FighterMage,0.5727272727272728,440.0
Karthus Cassiopeia,MageMage,0.46703296703296704,182.0
Karthus Cho'Gath,MageTank,0.5333333333333333,45.0
Karthus Corki,MageMarksman,0.45454545454545453,11.0
Karthus Darius,FighterMage,0.5079365079365079,315.0
Karthus Diana,FighterMage,0.4891304347826087,92.0
Karthus Dr. Mundo,FighterMage,0.34615384615384615,26.0
Karthus Draven,MageMarksman,0.5363636363636364,110.0
Karthus Ekko,AssassinMage,0.5197368421052632,152.0
Karthus Elise,MageMage,0.6226415094339622,53.0
Karthus Ezreal,MageMarksman,0.542560553633218,1445.0
Karthus Fiora,FighterMage,0.5431034482758621,348.0
Karthus Fizz,AssassinMage,0.48322147651006714,149.0
Karthus Gangplank,FighterMage,0.546875,320.0
Karthus Garen,FighterMage,0.56,425.0
Karthus Gnar,FighterMage,0.6428571428571429,42.0
Karthus Gragas,FighterMage,0.5555555555555556,72.0
Karthus Graves,MageMarksman,0.5121951219512195,41.0
Karthus Hecarim,FighterMage,0.5384615384615384,65.0
Karthus Heimerdinger,MageMage,0.4074074074074074,81.0
Karthus Illaoi,FighterMage,0.4444444444444444,72.0
Karthus Irelia,FighterMage,0.4814385150812065,862.0
Karthus Ivern,MageSupport,0.5,8.0
Karthus Janna,MageSupport,0.5513307984790875,263.0
Karthus Jarvan IV,MageTank,0.46,50.0
Karthus Jayce,FighterMage,0.5413533834586466,399.0
Karthus Jhin,MageMarksman,0.5470085470085471,234.0
Karthus Jinx,MageMarksman,0.5446009389671361,213.0
Karthus Kai'Sa,MageMarksman,0.5108173076923077,832.0
Karthus Kalista,MageMarksman,0.5622317596566524,466.0
Karthus Karma,MageMage,0.5296052631578947,304.0
Karthus Kassadin,AssassinMage,0.6017699115044248,113.0
Karthus Katarina,AssassinMage,0.5033557046979866,149.0
Karthus Kayn,FighterMage,0.6363636363636364,11.0
Karthus Kennen,MageMage,0.5588235294117647,136.0
Karthus Kha'Zix,AssassinMage,0.4444444444444444,18.0
Karthus Kindred,MageMarksman,0.6029411764705882,68.0
Karthus Kled,FighterMage,0.5555555555555556,288.0
Karthus Kog'Maw,MageMarksman,0.5263157894736842,19.0
Karthus Lee Sin,FighterMage,0.5287958115183246,191.0
Karthus Leona,MageTank,0.5740402193784278,547.0
Karthus Lissandra,MageMage,0.5573770491803278,61.0
Karthus Lucian,MageMarksman,0.5342044581091469,1301.0
Karthus Lulu,MageSupport,0.5514018691588785,214.0
Karthus Lux,MageMage,0.5645161290322581,62.0
Karthus Malphite,MageTank,0.5934065934065934,91.0
Karthus Malzahar,MageMage,0.5384615384615384,39.0
Karthus Maokai,MageTank,0.555045871559633,218.0
Karthus Mordekaiser,FighterMage,0.5054151624548736,277.0
Karthus Nami,MageSupport,0.5441176470588235,204.0
Karthus Nasus,FighterMage,0.4642857142857143,28.0
Karthus Nautilus,MageTank,0.5565217391304348,805.0
Karthus Neeko,MageMage,0.5217391304347826,46.0
Karthus Nidalee,AssassinMage,0.5882352941176471,34.0
Karthus Nocturne,AssassinMage,0.6082004555808656,439.0
Karthus Orianna,MageMage,0.47619047619047616,63.0
